gRNA-sequence,Counts-K,Fraction-K,Counts-SK,Fraction-SK,Counts-TK,Fraction-TK,GrowthRate-SK,GrowthRateError,BindingEnergy-SK,GrowthRate-TK
r_136-r_148,843.0,0.00027527932851436677,47.0,1.2618675962603613e-05,124.0,8.543122097749852e-05,-0.06837538537227841,0.05243961578882232,0.0010005003335835344,0.4632194213749819
r_148-f_141,841.0,0.00027462623402204326,64.0,1.718287790652407e-05,111.0,7.64747220040511e-05,0.0021908815947590575,0.04868855197498558,0.002193285086993178,0.4980385165138726
f_136-r_148,840.0,0.0002742996867758815,68.0,1.8256807775681826e-05,106.0,7.302991470657132e-05,0.016211645350571187,0.048014640923221164,0.016344491802738826,0.5124644322225229
f_134-f_122,833.0,0.0002720138560527491,61.0,1.6377430504655754e-05,104.0,7.16519917875794e-05,-0.006530634723660406,0.049229658641537215,0.0010005003335835344,0.5158956882581489
f_136-f_142,829.0,0.00027070766706810206,60.0,1.6108948037366315e-05,108.0,7.440783762556322e-05,-0.009188020379701008,0.04941924748404077,0.0010005003335835344,0.5022239857818619
f_142-f_136,825.0,0.00026940147808345504,55.0,1.4766535700919123e-05,135.0,9.300979703195403e-05,-0.02782689668405098,0.050458901856591534,0.0010005003335835344,0.42897840002170945
r_137-f_142,821.0,0.000268095289098808,56.0,1.5035018168208561e-05,123.0,8.474225951800256e-05,-0.022637522444675203,0.05024424710697921,0.0010005003335835344,0.4573250079029444
f_142-f_132,820.0,0.0002677687418526462,45.0,1.2081711028024737e-05,99.0,6.820718449009962e-05,-0.07196424960477443,0.05300087304997011,0.0010005003335835344,0.5266719908459864
r_136-r_153,817.0,0.0002667891001141609,41.0,1.1007781158866982e-05,112.0,7.716368346354705e-05,-0.09224770287307814,0.05425607383313973,0.0010005003335835344,0.4858551707060657
f_135-f_141,805.0,0.00026287053316021976,81.0,2.1747079850444528e-05,106.0,7.302991470657132e-05,0.06554532050547693,0.04622107585814154,0.06779215032565077,0.4987908665118472
f_136-f_132,802.0,0.00026189089142173447,74.0,1.9867702579418456e-05,96.0,6.614030011161175e-05,0.045891245210892835,0.04711773242575246,0.046977615300491736,0.5294272670168841
r_148-r_136,801.0,0.0002615643441755727,91.0,2.4431904523338913e-05,109.0,7.509679908505918e-05,0.09307942865233913,0.045074498207043005,0.09770040563705808,0.4882239193663942
f_142-f_138,797.0,0.0002602581551909256,33.0,8.859921420551474e-06,142.0,9.783252724842573e-05,-0.13586074681420526,0.057359809707330206,0.0010005003335835344,0.4016435550434716
f_123-f_137,791.0,0.00025829887171395505,133.0,3.5708168149495336e-05,34.0,2.3424689622862496e-05,0.18200495073251574,0.04158248320695203,0.2008989946379442,0.8584751699622734
f_143-f_133,781.0,0.0002550333992523374,49.0,1.3155640897182491e-05,134.0,9.232083557245808e-05,-0.04159594893836837,0.051922575263146635,0.0010005003335835344,0.41375830545224457
r_152-r_148,777.0,0.0002537272102676904,68.0,1.8256807775681826e-05,101.0,6.958510740909154e-05,0.03389491223768535,0.04802611272827926,0.03448266418301032,0.5029407317762633
r_148-f_130,776.0,0.0002534006630215286,77.0,2.0673149981286773e-05,104.0,7.16519917875794e-05,0.062380274384966655,0.04671207194538921,0.06441082196875485,0.4931229800857395
r_150-f_140,775.0,0.00025307411577536683,19.0,5.1011668784993334e-06,635.0,0.0004374905267799319,-0.25473207873624104,0.06627445951728457,0.0010005003335835344,-0.08856258320280481
f_123-f_134,774.0,0.0002527475685292051,19.0,5.1011668784993334e-06,358.0,0.0002466482024995522,-0.2544392182882496,0.0662741628747175,0.0010005003335835344,0.09514576788702848
f_136-f_143,772.0,0.00025209447403688154,49.0,1.3155640897182491e-05,105.0,7.234095324707535e-05,-0.03896696462065295,0.05191692222635279,0.0010005003335835344,0.4883881369818106
f_122-r_148,756.0,0.0002468697180982933,85.0,2.282100971960228e-05,69.0,4.753834070522095e-05,0.09072306444591766,0.04573171863428292,0.09510557162851474,0.6165502774728255
f_136-f_122,755.0,0.00024654317085213154,120.0,3.221789607473263e-05,77.0,5.3050032381188593e-05,0.16924014203895327,0.04245895601879309,0.1854145054789312,0.580880921111458
f_122-f_123,749.0,0.00024458388737516097,104.0,2.7922176598101615e-05,57.0,3.927080319126948e-05,0.13859170024368395,0.0437950890711104,0.14918667121430768,0.6749438858465755
r_153-r_149,749.0,0.00024458388737516097,62.0,1.6645912971945193e-05,98.0,6.751822303060367e-05,0.021267378335344058,0.049051250947589935,0.021496787477510066,0.5008368827701033
r_153-r_148,748.0,0.00024425734012899924,74.0,1.9867702579418456e-05,97.0,6.682926157110772e-05,0.061701903051645884,0.04711490427270948,0.06368757987922248,0.5037028619638725
r_147-r_152,748.0,0.00024425734012899924,18.0,4.8326844112098946e-06,448.0,0.0003086547338541882,-0.2589525641833052,0.06724495290287676,0.0010005003335835344,0.012117575600014068
r_153-f_134,745.0,0.00024327769839051393,77.0,2.0673149981286773e-05,96.0,6.614030011161175e-05,0.07162735631456901,0.046708588722679675,0.07432207110234058,0.5057410730065331
f_134-r_151,743.0,0.0002426246038981904,64.0,1.718287790652407e-05,86.0,5.9250685516652196e-05,0.030292932803583236,0.04869456232104616,0.030761245674664307,0.5402185364370267
f_143-f_142,738.0,0.0002409918676673816,54.0,1.4498053233629684e-05,125.0,8.612018243699448e-05,-0.006712091041705034,0.050692501403965216,0.0010005003335835344,0.4179011305623196
f_152-f_132,738.0,0.0002409918676673816,44.0,1.1813228560735298e-05,136.0,9.369875849144998e-05,-0.053163638657860945,0.05330023824905931,0.0010005003335835344,0.39080398104694625
f_134-f_140,724.0,0.0002364202062211169,53.0,1.4229570766340247e-05,81.0,5.580587821917242e-05,-0.00660768579914408,0.050915105469534455,0.0010005003335835344,0.5511399748788288
r_148-f_143,724.0,0.0002364202062211169,68.0,1.8256807775681826e-05,101.0,6.958510740909154e-05,0.049919536119402134,0.04802034217654681,0.051208599152611244,0.48024261332408874
f_138-f_122,719.0,0.00023478746999030807,53.0,1.4229570766340247e-05,120.0,8.26753751395147e-05,-0.0050358126652616285,0.05091485443078153,0.0010005003335835344,0.4226366504323537
f_137-r_153,717.0,0.00023413437549798456,63.0,1.6914395439234632e-05,87.0,5.9939646976148155e-05,0.03480027283392245,0.0488665247777553,0.035420227902169074,0.5250602020578811
f_134-f_141,711.0,0.00023217509202101396,64.0,1.718287790652407e-05,67.0,4.616041778622904e-05,0.04027838610777953,0.04869745269097131,0.04111202210312589,0.606283745816851
r_136-f_139,710.0,0.0002318485447748522,36.0,9.665368822419789e-06,89.0,6.131756989514007e-05,-0.0899066904512913,0.05617537280005093,0.0010005003335835344,0.5146060232779968
r_147-f_143,708.0,0.00023119545028252867,57.0,1.5303500635498e-05,114.0,7.854160638253895e-05,0.01496444188820135,0.050045790020985616,0.0150775388557363,0.43416291224811093
r_148-f_139,708.0,0.00023119545028252867,28.0,7.517509084104281e-06,213.0,0.00014674879087263858,-0.1462700936861557,0.05988829645758119,0.0010005003335835344,0.23333261489322027
f_134-r_147,706.0,0.00023054235579020516,45.0,1.2081711028024737e-05,87.0,5.9939646976148155e-05,-0.03801170961663789,0.05300173764170149,0.0010005003335835344,0.5200930148455745
r_151-f_141,703.0,0.00022956271405171985,37.0,9.933851289709228e-06,104.0,7.16519917875794e-05,-0.08144469044268979,0.05569530049544909,0.0010005003335835344,0.4613818909117028
f_142-f_134,699.0,0.0002282565250670728,32.0,8.591438953262035e-06,113.0,7.7852644923043e-05,-0.11308065883077986,0.05779961437546351,0.0010005003335835344,0.43288334219844865
f_132-r_151,698.0,0.00022792997782091105,47.0,1.2618675962603613e-05,84.0,5.787276259766029e-05,-0.025563524092356738,0.052442374956290734,0.0010005003335835344,0.5277058110291881
f_132-f_140,697.0,0.00022760343057474927,61.0,1.6377430504655754e-05,99.0,6.820718449009962e-05,0.033899697831251685,0.04923062305494159,0.034487617687012806,0.4744578603360282
f_152-r_136,685.0,0.00022368486362080812,39.0,1.0470816224288106e-05,141.0,9.714356578892977e-05,-0.0636207392176362,0.054944485262338146,0.0010005003335835344,0.35526074429775706
f_138-f_141,682.0,0.00022270522188232283,60.0,1.6108948037366315e-05,89.0,6.131756989514007e-05,0.035085163453907046,0.04941887112732122,0.035715433821454506,0.501679210085288
r_153-f_130,680.0,0.0002220521273899993,97.0,2.6042799327075543e-05,99.0,6.820718449009962e-05,0.14470819879937805,0.044452350307931876,0.15631258031691936,0.46652461034225967
r_152-r_149,673.0,0.00021976629666686694,77.0,2.0673149981286773e-05,87.0,5.9939646976148155e-05,0.09468112823499708,0.04671267669854396,0.09946805284923847,0.5047133564659257
f_143-f_141,665.0,0.00021715391869757284,19.0,5.1011668784993334e-06,394.0,0.0002714508150414066,-0.22001132397540477,0.06626979013181543,0.0010005003335835344,0.01559588008292678
f_131-f_152,663.0,0.0002165008242052493,62.0,1.6645912971945193e-05,61.0,4.20266490292533e-05,0.04893129831484422,0.049052124008203024,0.050168977526422645,0.6139691932818482
r_147-r_151,662.0,0.00021617427695908755,44.0,1.1813228560735298e-05,107.0,7.371887616606727e-05,-0.028513191868630283,0.053300089752938644,0.0010005003335835344,0.43293918005722215
f_131-r_151,660.0,0.00021552118246676401,322.0,8.645135446719923e-05,48.0,3.3070150055805875e-05,0.42362775931329866,0.03690678747303521,0.5510015758244343,0.6895143035920546
r_136-f_140,659.0,0.00021519463522060226,31.0,8.322956485972596e-06,96.0,6.614030011161175e-05,-0.10691601884868603,0.05828482859940178,0.0010005003335835344,0.46633261162797834
f_141-r_150,658.0,0.0002148680879744405,95.0,2.5505834392496665e-05,75.0,5.167210946219669e-05,0.14744224181205523,0.0446588194647834,0.15951432057938597,0.5451559943681649
r_148-f_138,655.0,0.0002138884462359552,54.0,1.4498053233629684e-05,111.0,7.64747220040511e-05,0.020349529095919458,0.05069390633269907,0.020559433279435282,0.4177324413846388
f_134-f_142,655.0,0.0002138884462359552,52.0,1.3961088299050808e-05,102.0,7.02740688685875e-05,0.011789253355512496,0.0511548523977238,0.011859297660496315,0.44489906442185806
f_141-r_149,650.0,0.0002122557100051464,40.0,1.0739298691577545e-05,357.0,0.0002459592410400562,-0.045982214491720116,0.05459715673839932,0.0010005003335835344,0.03994907135917808
f_132-r_147,643.0,0.00020996987928201404,37.0,9.933851289709228e-06,76.0,5.236107092169264e-05,-0.061209552206165835,0.055706646993768594,0.0010005003335835344,0.5334917736741118
f_152-f_130,641.0,0.0002093167847896905,35.0,9.39688635513035e-06,101.0,6.958510740909154e-05,-0.07310732113134509,0.056597618710076576,0.0010005003335835344,0.441122902105439
r_153-f_123,641.0,0.0002093167847896905,35.0,9.39688635513035e-06,237.0,0.00016328386590054152,-0.07310732113134509,0.056597618710076576,0.0010005003335835344,0.16709020328308635
f_130-r_151,639.0,0.00020866369029736697,171.0,4.5910501906494e-05,60.0,4.133768756975735e-05,0.2874101851880548,0.039758432103333324,0.3388493189072916,0.6074339555551953
f_152-r_147,636.0,0.0002076840485588817,53.0,1.4229570766340247e-05,77.0,5.3050032381188593e-05,0.02278660963766046,0.050926511840837574,0.023050236906576857,0.5257751855169356
f_123-r_136,635.0,0.00020735750131271993,65.0,1.745136037381351e-05,31.0,2.135780524437463e-05,0.0694365135283368,0.04853182429122366,0.07196497688588922,0.8175763005571601
f_143-r_147,629.0,0.00020539821783574936,33.0,8.859921420551474e-06,118.0,8.129745222052278e-05,-0.08216704896870108,0.05736653550453122,0.0010005003335835344,0.3850715994109245
r_152-f_138,627.0,0.00020474512334342582,70.0,1.87937727102607e-05,64.0,4.4093533407741174e-05,0.08912144512730945,0.047719757553056526,0.09334570029839726,0.580608195863526
r_152-r_147,626.0,0.00020441857609726404,62.0,1.6645912971945193e-05,79.0,5.4427955300180506e-05,0.061956372550696026,0.04906541532600188,0.06395881991753893,0.5124450657376607
f_132-f_122,623.0,0.00020343893435877876,52.0,1.3961088299050808e-05,75.0,5.167210946219669e-05,0.02315039541806165,0.051163458147330663,0.02342257473349975,0.52759532316181
f_143-f_134,620.0,0.00020245929262029347,44.0,1.1813228560735298e-05,112.0,7.716368346354705e-05,-0.01364600521452944,0.05331377526517539,0.0010005003335835344,0.3972076332932649
f_139-r_148,617.0,0.00020147965088180818,33.0,8.859921420551474e-06,88.0,6.062860843564411e-05,-0.07779798190133215,0.05736919897555901,0.0010005003335835344,0.4731298960207198
r_148-r_152,603.0,0.0001969079894355435,8.0,2.147859738315509e-06,719.0,0.0004953632893775922,-0.39401150044221755,0.08274523622057589,0.0010005003335835344,-0.20910123042473627
r_150-f_152,600.0,0.0001959283476970582,43.0,1.154474609344586e-05,92.0,6.338445427362794e-05,-0.011423096347932279,0.05364054853516049,0.0010005003335835344,0.44987205161417737
f_140-f_152,599.0,0.00019560180045089643,33.0,8.859921420551474e-06,65.0,4.4782494867237126e-05,-0.0710824141712185,0.05737038164175858,0.0010005003335835344,0.5609493340924082
f_131-f_140,592.0,0.0001933159697277641,51.0,1.3692605831761369e-05,45.0,3.100326567731801e-05,0.03032286383983084,0.05142386856120447,0.030792112210751555,0.675315423841708
f_130-f_142,592.0,0.0001933159697277641,88.0,2.3626457121470597e-05,67.0,4.616041778622904e-05,0.15405592035727478,0.04541249161518597,0.16730202127368685,0.547436184179398
f_152-f_135,591.0,0.00019298942248160232,53.0,1.4229570766340247e-05,81.0,5.580587821917242e-05,0.0394312669923562,0.05093245570349995,0.04022973972146178,0.48592798540631266
f_136-r_149,587.0,0.00019168323349695528,60.0,1.6108948037366315e-05,70.0,4.8227302164716904e-05,0.0691093186332215,0.049441789537285646,0.07161342925808488,0.5306382243177947
r_150-f_132,583.0,0.0001903770445123082,44.0,1.1813228560735298e-05,75.0,5.167210946219669e-05,0.00031077290444591444,0.05331562674773387,0.0010005003335835344,0.5062753768938609
f_152-f_143,583.0,0.0001903770445123082,51.0,1.3692605831761369e-05,92.0,6.338445427362794e-05,0.03379762706121698,0.0514231587465576,0.03438197091495737,0.4406376625792052
f_122-f_137,582.0,0.00019005049726614646,82.0,2.2015562317733964e-05,57.0,3.927080319126948e-05,0.14190257107834248,0.04608865166218402,0.15303763241914253,0.5938949748564549
r_150-r_150,580.0,0.00018939740277382292,61.0,1.6377430504655754e-05,51.0,3.513703443429375e-05,0.0755796010857574,0.04925312581463656,0.07858833363127048,0.6285236229545069
f_131-f_143,578.0,0.0001887443082814994,60.0,1.6108948037366315e-05,67.0,4.616041778622904e-05,0.07261390933006519,0.04944373905275513,0.07538530533658776,0.5397470578585445
f_130-f_143,578.0,0.0001887443082814994,40.0,1.0739298691577545e-05,78.0,5.373899384068455e-05,-0.019353842781080422,0.0546118659946896,0.0010005003335835344,0.49090724509305383
f_131-f_123,573.0,0.0001871115720506906,48.0,1.2887158429893052e-05,52.0,3.58259958937897e-05,0.023971052984308985,0.05219781131665229,0.024263034181306656,0.6183838648062744
f_141-f_123,571.0,0.00018645847755836706,81.0,2.1747079850444528e-05,73.0,5.0294186543204776e-05,0.14344747772235095,0.04624354818991814,0.15483964111600115,0.5082771766787249
r_151-r_153,570.0,0.00018613193031220528,112.0,3.0070036336417123e-05,71.0,4.891626362421286e-05,0.21734614120116777,0.04313616473637804,0.24506475123287993,0.516639047585439
f_138-r_151,570.0,0.00018613193031220528,77.0,2.0673149981286773e-05,75.0,5.167210946219669e-05,0.13235802857001866,0.0467353213302575,0.14197612472420892,0.49903024089311143
f_152-f_139,567.0,0.00018515228857372,44.0,1.1813228560735298e-05,99.0,6.820718449009962e-05,0.006622703967435159,0.05332417423762738,0.006644731379237749,0.40813721863244545
f_130-f_141,565.0,0.00018449919408139649,226.0,6.0677037607413123e-05,69.0,4.753834070522095e-05,0.37858067677552487,0.03830707169239804,0.4757491862329724,0.5229884275191701
f_140-f_137,565.0,0.00018449919408139649,49.0,1.3155640897182491e-05,106.0,7.302991470657132e-05,0.031837019001662144,0.05194844905879253,0.03235483707805985,0.3850523241349093
r_137-r_153,563.0,0.00018384609958907295,58.0,1.5571983102787437e-05,69.0,4.753834070522095e-05,0.0708884160843069,0.049873615421076434,0.0735264355235687,0.5218491344794707
f_130-f_140,557.0,0.00018188681611210238,51.0,1.3692605831761369e-05,66.0,4.547145632673308e-05,0.04414561453430508,0.051437014653241915,0.04514969399054373,0.5326882882522525
f_130-r_147,547.0,0.00017862134365048473,64.0,1.718287790652407e-05,61.0,4.20266490292533e-05,0.09975605034677425,0.04873991140590051,0.10508949721639127,0.5521785778783452
f_138-f_130,546.0,0.00017829479640432295,31.0,8.322956485972596e-06,80.0,5.5116916759676465e-05,-0.06425007032474872,0.05832184312680802,0.0010005003335835344,0.4644746470191641
f_152-f_134,541.0,0.00017666206017351416,35.0,9.39688635513035e-06,72.0,4.9605225083708816e-05,-0.03463627516283954,0.05662885820379855,0.0010005003335835344,0.49536922376886294
f_130-f_152,538.0,0.00017568241843502884,39.0,1.0470816224288106e-05,37.0,2.5491574001350364e-05,-0.008829943827384357,0.05499226329257397,0.0010005003335835344,0.7074744582154716
f_131-f_141,532.0,0.00017372313495805827,77.0,2.0673149981286773e-05,51.0,3.513703443429375e-05,0.1480070182745912,0.04676249562084008,0.16017698959824098,0.6007699481440205
f_143-f_123,526.0,0.0001717638514810877,47.0,1.2618675962603613e-05,71.0,4.891626362421286e-05,0.0386080207761981,0.05250157120261447,0.03937306636568859,0.49082894706412233
f_136-f_130,524.0,0.00017111075698876416,70.0,1.87937727102607e-05,60.0,4.133768756975735e-05,0.12982546480840462,0.04776765141057165,0.13906147229128515,0.5436878411635553
r_147-f_122,524.0,0.00017111075698876416,36.0,9.665368822419789e-06,64.0,4.4093533407741174e-05,-0.02100471669351491,0.05622867691949339,0.0010005003335835344,0.5229528856970724
r_148-f_135,518.0,0.00016915147351179358,27.0,7.249026616814842e-06,71.0,4.891626362421286e-05,-0.08364471142906871,0.060483744431384205,0.0010005003335835344,0.4859050146630487
r_153-f_132,514.0,0.00016784528452714652,48.0,1.2887158429893052e-05,65.0,4.4782494867237126e-05,0.048617912063892404,0.05223852077048784,0.049839522220145024,0.5117811325835502
f_138-f_152,509.0,0.0001662125482963377,36.0,9.665368822419789e-06,45.0,3.100326567731801e-05,-0.014417020774671378,0.05623801217932034,0.0010005003335835344,0.6267832655467173
f_131-f_142,506.0,0.0001652329065578524,58.0,1.5571983102787437e-05,48.0,3.3070150055805875e-05,0.09509989515617026,0.04991017010068017,0.09993072276271808,0.6041491106550549
f_135-r_153,505.0,0.00016490635931169065,73.0,1.9599220112129017e-05,53.0,3.651495735328566e-05,0.1477210157692186,0.04733845083326734,0.1598413594713945,0.5716775861286778
f_131-r_153,499.0,0.00016294707583472008,98.0,2.6311281794364982e-05,53.0,3.651495735328566e-05,0.21723247525769224,0.044451113710425746,0.24491953034236386,0.5678375368221696
f_152-r_151,499.0,0.00016294707583472008,102.0,2.7385211663522738e-05,52.0,3.58259958937897e-05,0.22630650067517563,0.044071936814422966,0.25657947952377536,0.5739573466268028
r_153-r_151,498.0,0.0001626205285885583,56.0,1.5035018168208561e-05,64.0,4.4093533407741174e-05,0.09075521247027296,0.050326934141577746,0.095140927845546,0.5066024148107158
r_148-f_142,491.0,0.00016033469786542597,64.0,1.718287790652407e-05,53.0,3.651495735328566e-05,0.12425371227711594,0.0487847647339783,0.13267885588254147,0.5626450148998786
r_137-r_152,483.0,0.00015772231989613186,36.0,9.665368822419789e-06,83.0,5.718380113816433e-05,-0.0025245188320335357,0.056268874817415604,0.0010005003335835344,0.41325733178397767
r_149-r_153,480.0,0.00015674267815764657,27.0,7.249026616814842e-06,85.0,5.856172405715624e-05,-0.06636346169904418,0.06052497663083375,0.0010005003335835344,0.4036056865196606
f_138-r_153,479.0,0.0001564161309114848,41.0,1.1007781158866982e-05,65.0,4.4782494867237126e-05,0.028860432929560864,0.05435919355166306,0.02928508562280386,0.48912358860050703
f_142-f_131,476.0,0.0001554364891729995,28.0,7.517509084104281e-06,74.0,5.098314800270073e-05,-0.0562164490141004,0.05998704782372925,0.0010005003335835344,0.445442136939758
f_143-r_148,475.0,0.00015510994192683775,42.0,1.127626362615642e-05,62.0,4.271561048874926e-05,0.03622831775331753,0.05405593095712509,0.03690085656604036,0.5016108194298726
f_138-f_142,473.0,0.00015445684743451422,44.0,1.1813228560735298e-05,71.0,4.891626362421286e-05,0.047737055090976026,0.05341682908759777,0.048914079692168114,0.45670710793299146
f_139-f_152,468.0,0.0001528241112037054,40.0,1.0739298691577545e-05,57.0,3.927080319126948e-05,0.028529204603626353,0.05471248999670436,0.028944071968656827,0.5238551780067418
f_140-r_147,464.0,0.00015151792221905835,53.0,1.4229570766340247e-05,67.0,4.616041778622904e-05,0.09430625517903521,0.051044165559884364,0.09905406008311113,0.4691652082487218
r_152-f_140,464.0,0.00015151792221905835,44.0,1.1813228560735298e-05,57.0,3.927080319126948e-05,0.05209446437774095,0.05342305472196795,0.05350042766018567,0.5210973902539465
r_152-f_130,463.0,0.00015119137497289657,43.0,1.154474609344586e-05,61.0,4.20266490292533e-05,0.04736933755225112,0.05374963494680056,0.048528002966547044,0.4986141644690735
r_152-r_151,463.0,0.00015119137497289657,55.0,1.4766535700919123e-05,56.0,3.8581841731773524e-05,0.10319733525919832,0.05059477708448539,0.10891943584055315,0.5260907540527908
f_137-f_142,454.0,0.0001482524497574407,24.0,6.443579214946526e-06,49.0,3.3759111515301835e-05,-0.08044767615404862,0.06245766658515012,0.0010005003335835344,0.562685073955294
r_147-f_140,449.0,0.0001466197135266319,18.0,4.8326844112098946e-06,53.0,3.651495735328566e-05,-0.14318795538638845,0.06737014835576745,0.0010005003335835344,0.5339157320226169
f_141-f_142,444.0,0.00014498697729582307,43.0,1.154474609344586e-05,55.0,3.789288027227757e-05,0.056873676860893216,0.053785059792308854,0.05855504653021198,0.5184172998043693
f_143-r_153,441.0,0.00014400733555733778,9.0,2.4163422056049473e-06,336.0,0.00023149105039064116,-0.29633008638197783,0.08050186427598059,0.0010005003335835344,-0.06520689167178842
r_152-f_141,440.0,0.00014368078831117603,44.0,1.1813228560735298e-05,53.0,3.651495735328566e-05,0.06414085542709472,0.05347268438299018,0.06629030039619346,0.5274103968261038
f_123-f_136,435.0,0.0001420480520803672,312.0,8.376652979430485e-05,23.0,1.5846113568406985e-05,0.5110319619544238,0.037261273406504224,0.7154581535134324,0.7919426371667212
f_140-f_132,428.0,0.00013976222135723485,48.0,1.2887158429893052e-05,44.0,3.0314304217822054e-05,0.0901487404900839,0.05238037486684026,0.09447414391883051,0.5783175008593294
r_150-f_141,428.0,0.00013976222135723485,28.0,7.517509084104281e-06,61.0,4.20266490292533e-05,-0.03210665356699242,0.060066584685144,0.0010005003335835344,0.473360293186386
r_148-r_153,426.0,0.00013910912686491132,11.0,2.9533071401838246e-06,59.0,4.064872611026139e-05,-0.24296464241995097,0.07670266038519422,0.0010005003335835344,0.4825657997936598
f_152-f_136,426.0,0.00013910912686491132,33.0,8.859921420551474e-06,42.0,2.8936381298830145e-05,0.006223020365409835,0.05754829381346777,0.00624246406430482,0.5917586369482025
r_150-f_122,424.0,0.00013845603237258778,20.0,5.369649345788772e-06,67.0,4.616041778622904e-05,-0.10629563144805786,0.06571547999205198,0.0010005003335835344,0.44020143671378437
r_150-f_136,424.0,0.00013845603237258778,34.0,9.128403887840913e-06,52.0,3.58259958937897e-05,0.014061672993137372,0.05721066614996656,0.014161475010333015,0.5216295757334664
f_139-r_153,424.0,0.00013845603237258778,59.0,1.5840465570076876e-05,53.0,3.651495735328566e-05,0.13907983428233137,0.04985784087760079,0.14975350159713222,0.515509765928833
f_143-f_152,422.0,0.00013780293788026428,26.0,6.980544149525404e-06,79.0,5.4427955300180506e-05,-0.04571362904238671,0.06125967680034404,0.0010005003335835344,0.3857497672937768
f_122-f_141,421.0,0.0001374763906341025,69.0,1.852529024297126e-05,59.0,4.064872611026139e-05,0.1762034546961636,0.048100795592335224,0.19383169059924804,0.4787725998815662
f_136-r_153,420.0,0.00013714984338794074,53.0,1.4229570766340247e-05,53.0,3.651495735328566e-05,0.11690433410623997,0.05114335696199195,0.12432174235119842,0.5124644322225229
f_141-f_140,408.0,0.00013323127643399956,36.0,9.665368822419789e-06,54.0,3.720391881278161e-05,0.0357513030970453,0.05641554050531055,0.03640603330466411,0.4971458935528332
f_122-r_136,406.0,0.00013257818194167606,46.0,1.2350193495314176e-05,35.0,2.4113651082358452e-05,0.09246467224430657,0.0529753448975134,0.09702278494442017,0.6348858170033974
f_123-f_131,400.0,0.00013061889846470545,141.0,3.785602788781084e-05,23.0,1.5846113568406985e-05,0.3499074216124178,0.04147082937424988,0.430640497945812,0.7649931687849637
f_140-f_123,394.0,0.00012865961498773488,30.0,8.054474018683158e-06,51.0,3.513703443429375e-05,0.0023167780177835904,0.05905480137213535,0.002319465900262662,0.5042918577823127
f_139-r_149,392.0,0.00012800652049541135,14.0,3.7587545420521404e-06,58.0,3.995976465076544e-05,-0.16939781765369344,0.07194081237899386,0.0010005003335835344,0.4613346102022125
r_151-f_152,390.0,0.00012735342600308784,42.0,1.127626362615642e-05,54.0,3.720391881278161e-05,0.08095005423656418,0.05425348565869953,0.0844148101560908,0.4826495865461296
r_150-r_151,388.0,0.0001267003315107643,32.0,8.591438953262035e-06,50.0,3.444807297479779e-05,0.020436118287831373,0.05809743232819147,0.020647825028763483,0.5057238225944093
f_140-f_122,388.0,0.0001267003315107643,33.0,8.859921420551474e-06,217.0,0.00014950463671062241,0.027415757767827866,0.05765250772247044,0.027798582837950857,0.03412471090074342
f_141-f_130,384.0,0.00012539414252611724,46.0,1.2350193495314176e-05,55.0,3.789288027227757e-05,0.10510097360136136,0.053052315255468566,0.11104438673822452,0.4717731800507843
f_141-f_139,381.0,0.00012441450078763195,41.0,1.1007781158866982e-05,47.0,3.238118859630992e-05,0.08077989640003296,0.05459453497613201,0.0842296819296083,0.5197539531512321
r_150-f_123,378.0,0.00012343485904914666,18.0,4.8326844112098946e-06,56.0,3.8581841731773524e-05,-0.10414565909062394,0.06752801581463663,0.0010005003335835344,0.460924552328392
f_132-f_142,376.0,0.00012278176455682313,24.0,6.443579214946526e-06,64.0,4.4093533407741174e-05,-0.03769020653593697,0.0626421053581719,0.0010005003335835344,0.41631913760188227
r_147-f_132,374.0,0.00012212867006449962,25.0,6.712061682235965e-06,58.0,3.995976465076544e-05,-0.027221234413743623,0.061994768245075035,0.0010005003335835344,0.44623249478120824
f_132-f_152,371.0,0.00012114902832601432,26.0,6.980544149525404e-06,74.0,5.098314800270073e-05,-0.016498425905023636,0.061413386561251004,0.0010005003335835344,0.36537401251136364
f_152-f_140,361.0,0.00011788355586439669,13.0,3.490272074762702e-06,170.0,0.00011712344811431249,-0.1675206727153707,0.07340401673106851,0.0010005003335835344,0.08937577741138916
f_141-r_147,360.0,0.00011755700861823492,39.0,1.0470816224288106e-05,51.0,3.513703443429375e-05,0.08229617323476396,0.05536316512120395,0.08588056921355262,0.47529731374598444
f_140-f_143,360.0,0.00011755700861823492,33.0,8.859921420551474e-06,49.0,3.3759111515301835e-05,0.044404901359015016,0.05775244603384312,0.045420992634275785,0.4881502396732552
r_148-r_151,358.0,0.00011690391412591139,30.0,8.054474018683158e-06,41.0,2.824741983933419e-05,0.02405023622318561,0.05917874438863499,0.024344165433898907,0.5436280179997061
f_122-f_134,357.0,0.00011657736687974964,35.0,9.39688635513035e-06,107.0,7.371887616606727e-05,0.05964921587068034,0.05700807230609021,0.061502298724753525,0.2345390286331425
f_143-r_149,356.0,0.00011625081963358787,29.0,7.785991551393719e-06,69.0,4.753834070522095e-05,0.017631378967447098,0.059728633495710254,0.017788663230746907,0.3745906630138377
f_133-r_153,356.0,0.00011625081963358787,29.0,7.785991551393719e-06,39.0,2.6869496920342277e-05,0.017631378967447098,0.059728633495710254,0.017788663230746907,0.5578954866049963
