gRNA-sequence,Counts-K,Fraction-K,Counts-SK,Fraction-SK,GrowthRate-SK,BindingEnergy-SK
13-96,3.0,2.5762350900394165e-05,28.0,2.5762350900394165e-05,1.6890983832958515,5.298317366548035
35-74,3.0,2.5762350900394165e-05,11.0,2.5762350900394165e-05,1.1887148293229963,5.298317366548035
39-92,3.0,2.5762350900394165e-05,13.0,2.5762350900394165e-05,1.2781831908091008,5.298317366548035
7-79,3.0,2.5762350900394165e-05,1.0,2.5762350900394165e-05,-0.09551453570640829,0.0010005003335835344
29-56,3.0,2.5762350900394165e-05,3.0,2.5762350900394165e-05,0.49286402189558665,0.6789761099611417
6-66,3.0,2.5762350900394165e-05,4.0,2.5762350900394165e-05,0.6469365410027041,1.0411074676750427
21-50,3.0,2.5762350900394165e-05,10.0,2.5762350900394165e-05,1.1376700096932781,5.298317366548035
21-59,3.0,2.5762350900394165e-05,21.0,2.5762350900394165e-05,1.5350258641887342,5.298317366548035
40-73,3.0,2.5762350900394165e-05,5.0,2.5762350900394165e-05,0.766444471338722,1.4543354200329879
29-102,3.0,2.5762350900394165e-05,18.0,2.5762350900394165e-05,1.452468117852138,5.298317366548035
29-101,3.0,2.5762350900394165e-05,11.0,2.5762350900394165e-05,1.1887148293229963,5.298317366548035
29-100,3.0,2.5762350900394165e-05,13.0,2.5762350900394165e-05,1.2781831908091008,5.298317366548035
4-76,3.0,2.5762350900394165e-05,11.0,2.5762350900394165e-05,1.1887148293229963,5.298317366548035
19-87,3.0,2.5762350900394165e-05,9.0,2.5762350900394165e-05,1.0812425794975815,5.298317366548035
40-89,3.0,2.5762350900394165e-05,8.0,2.5762350900394165e-05,1.0181620793572603,5.298317366548035
19-85,3.0,2.5762350900394165e-05,26.0,2.5762350900394165e-05,1.6494087291636572,5.298317366548035
11-95,3.0,2.5762350900394165e-05,20.0,2.5762350900394165e-05,1.5088955480478345,5.298317366548035
4-61,3.0,2.5762350900394165e-05,7.0,2.5762350900394165e-05,0.9466473065867391,2.9308308167868824
5-65,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
5-66,3.0,2.5762350900394165e-05,17.0,2.5762350900394165e-05,1.421856058040993,5.298317366548035
33-83,3.0,2.5762350900394165e-05,6.0,2.5762350900394165e-05,0.8640895602501429,1.995759141424081
29-96,3.0,2.5762350900394165e-05,15.0,2.5762350900394165e-05,1.3548230289407168,5.298317366548035
17-56,3.0,2.5762350900394165e-05,19.0,2.5762350900394165e-05,1.481424642362818,5.298317366548035
31-95,3.0,2.5762350900394165e-05,18.0,2.5762350900394165e-05,1.452468117852138,5.298317366548035
22-76,3.0,2.5762350900394165e-05,6.0,2.5762350900394165e-05,0.8640895602501429,1.995759141424081
33-106,3.0,2.5762350900394165e-05,14.0,2.5762350900394165e-05,1.3178728449412953,5.298317366548035
23-48,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
6-65,3.0,2.5762350900394165e-05,4.0,2.5762350900394165e-05,0.6469365410027041,1.0411074676750427
35-71,3.0,2.5762350900394165e-05,8.0,2.5762350900394165e-05,1.0181620793572603,5.298317366548035
35-70,3.0,2.5762350900394165e-05,28.0,2.5762350900394165e-05,1.6890983832958515,5.298317366548035
35-75,3.0,2.5762350900394165e-05,4.0,2.5762350900394165e-05,0.6469365410027041,1.0411074676750427
40-111,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
27-75,3.0,2.5762350900394165e-05,25.0,2.5762350900394165e-05,1.6284034783838521,5.298317366548035
41-65,3.0,2.5762350900394165e-05,9.0,2.5762350900394165e-05,1.0812425794975815,5.298317366548035
9-63,3.0,2.5762350900394165e-05,7.0,2.5762350900394165e-05,0.9466473065867391,2.9308308167868824
7-78,3.0,2.5762350900394165e-05,5.0,2.5762350900394165e-05,0.766444471338722,1.4543354200329879
25-108,3.0,2.5762350900394165e-05,1.0,2.5762350900394165e-05,-0.09551453570640829,0.0010005003335835344
21-87,3.0,2.5762350900394165e-05,4.0,2.5762350900394165e-05,0.6469365410027041,1.0411074676750427
36-75,3.0,2.5762350900394165e-05,3.0,2.5762350900394165e-05,0.49286402189558665,0.6789761099611417
19-93,3.0,2.5762350900394165e-05,13.0,2.5762350900394165e-05,1.2781831908091008,5.298317366548035
5-76,3.0,2.5762350900394165e-05,18.0,2.5762350900394165e-05,1.452468117852138,5.298317366548035
35-94,3.0,2.5762350900394165e-05,15.0,2.5762350900394165e-05,1.3548230289407168,5.298317366548035
5-58,3.0,2.5762350900394165e-05,3.0,2.5762350900394165e-05,0.49286402189558665,0.6789761099611417
31-85,3.0,2.5762350900394165e-05,6.0,2.5762350900394165e-05,0.8640895602501429,1.995759141424081
7-98,3.0,2.5762350900394165e-05,5.0,2.5762350900394165e-05,0.766444471338722,1.4543354200329879
29-98,3.0,2.5762350900394165e-05,6.0,2.5762350900394165e-05,0.8640895602501429,1.995759141424081
41-102,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
29-92,3.0,2.5762350900394165e-05,5.0,2.5762350900394165e-05,0.766444471338722,1.4543354200329879
23-53,3.0,2.5762350900394165e-05,9.0,2.5762350900394165e-05,1.0812425794975815,5.298317366548035
40-85,3.0,2.5762350900394165e-05,14.0,2.5762350900394165e-05,1.3178728449412953,5.298317366548035
19-97,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
9-85,3.0,2.5762350900394165e-05,9.0,2.5762350900394165e-05,1.0812425794975815,5.298317366548035
15-67,3.0,2.5762350900394165e-05,6.0,2.5762350900394165e-05,0.8640895602501429,1.995759141424081
21-54,3.0,2.5762350900394165e-05,3.0,2.5762350900394165e-05,0.49286402189558665,0.6789761099611417
19-89,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
9-71,3.0,2.5762350900394165e-05,7.0,2.5762350900394165e-05,0.9466473065867391,2.9308308167868824
6-63,3.0,2.5762350900394165e-05,17.0,2.5762350900394165e-05,1.421856058040993,5.298317366548035
27-103,3.0,2.5762350900394165e-05,9.0,2.5762350900394165e-05,1.0812425794975815,5.298317366548035
19-55,3.0,2.5762350900394165e-05,10.0,2.5762350900394165e-05,1.1376700096932781,5.298317366548035
38-59,3.0,2.5762350900394165e-05,1.0,2.5762350900394165e-05,-0.09551453570640829,0.0010005003335835344
21-97,3.0,2.5762350900394165e-05,10.0,2.5762350900394165e-05,1.1376700096932781,5.298317366548035
7-60,3.0,2.5762350900394165e-05,4.0,2.5762350900394165e-05,0.6469365410027041,1.0411074676750427
35-87,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
34-78,2.0,1.7174900600262777e-05,5.0,1.7174900600262777e-05,0.9835974905861605,4.110320942818293
6-58,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
6-59,2.0,1.7174900600262777e-05,6.0,1.7174900600262777e-05,1.0812425794975815,5.298317366548035
6-54,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
14-70,2.0,1.7174900600262777e-05,16.0,1.7174900600262777e-05,1.6065406369592554,5.298317366548035
14-71,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
33-75,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
33-89,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
39-101,2.0,1.7174900600262777e-05,13.0,1.7174900600262777e-05,1.4953362100565395,5.298317366548035
4-85,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
24-68,2.0,1.7174900600262777e-05,11.0,1.7174900600262777e-05,1.405867848570435,5.298317366548035
35-84,2.0,1.7174900600262777e-05,18.0,1.7174900600262777e-05,1.6696211370995764,5.298317366548035
33-54,2.0,1.7174900600262777e-05,5.0,1.7174900600262777e-05,0.9835974905861605,4.110320942818293
33-91,2.0,1.7174900600262777e-05,9.0,1.7174900600262777e-05,1.2983955987450202,5.298317366548035
6-88,2.0,1.7174900600262777e-05,15.0,1.7174900600262777e-05,1.5719760481881553,5.298317366548035
4-93,2.0,1.7174900600262777e-05,11.0,1.7174900600262777e-05,1.405867848570435,5.298317366548035
11-57,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
10-56,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
15-49,2.0,1.7174900600262777e-05,9.0,1.7174900600262777e-05,1.2983955987450202,5.298317366548035
21-85,2.0,1.7174900600262777e-05,9.0,1.7174900600262777e-05,1.2983955987450202,5.298317366548035
15-42,2.0,1.7174900600262777e-05,7.0,1.7174900600262777e-05,1.1638003258341776,5.298317366548035
39-98,2.0,1.7174900600262777e-05,15.0,1.7174900600262777e-05,1.5719760481881553,5.298317366548035
39-93,2.0,1.7174900600262777e-05,9.0,1.7174900600262777e-05,1.2983955987450202,5.298317366548035
39-91,2.0,1.7174900600262777e-05,20.0,1.7174900600262777e-05,1.726048567295273,5.298317366548035
21-51,2.0,1.7174900600262777e-05,4.0,1.7174900600262777e-05,0.8640895602501429,1.995759141424081
20-73,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
27-99,2.0,1.7174900600262777e-05,11.0,1.7174900600262777e-05,1.405867848570435,5.298317366548035
29-106,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
6-43,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
37-69,2.0,1.7174900600262777e-05,12.0,1.7174900600262777e-05,1.452468117852138,5.298317366548035
13-42,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
13-43,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
4-66,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
4-65,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
11-96,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
39-72,2.0,1.7174900600262777e-05,11.0,1.7174900600262777e-05,1.405867848570435,5.298317366548035
5-81,2.0,1.7174900600262777e-05,7.0,1.7174900600262777e-05,1.1638003258341776,5.298317366548035
9-51,2.0,1.7174900600262777e-05,4.0,1.7174900600262777e-05,0.8640895602501429,1.995759141424081
9-56,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
9-58,2.0,1.7174900600262777e-05,5.0,1.7174900600262777e-05,0.9835974905861605,4.110320942818293
17-52,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
17-50,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
11-60,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
31-91,2.0,1.7174900600262777e-05,13.0,1.7174900600262777e-05,1.4953362100565395,5.298317366548035
31-99,2.0,1.7174900600262777e-05,20.0,1.7174900600262777e-05,1.726048567295273,5.298317366548035
4-80,2.0,1.7174900600262777e-05,7.0,1.7174900600262777e-05,1.1638003258341776,5.298317366548035
33-102,2.0,1.7174900600262777e-05,7.0,1.7174900600262777e-05,1.1638003258341776,5.298317366548035
34-92,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
40-91,2.0,1.7174900600262777e-05,8.0,1.7174900600262777e-05,1.235315098604699,5.298317366548035
15-79,2.0,1.7174900600262777e-05,4.0,1.7174900600262777e-05,0.8640895602501429,1.995759141424081
35-73,2.0,1.7174900600262777e-05,8.0,1.7174900600262777e-05,1.235315098604699,5.298317366548035
39-86,2.0,1.7174900600262777e-05,7.0,1.7174900600262777e-05,1.1638003258341776,5.298317366548035
39-64,2.0,1.7174900600262777e-05,8.0,1.7174900600262777e-05,1.235315098604699,5.298317366548035
13-48,2.0,1.7174900600262777e-05,7.0,1.7174900600262777e-05,1.1638003258341776,5.298317366548035
37-75,2.0,1.7174900600262777e-05,9.0,1.7174900600262777e-05,1.2983955987450202,5.298317366548035
5-86,2.0,1.7174900600262777e-05,4.0,1.7174900600262777e-05,0.8640895602501429,1.995759141424081
40-60,2.0,1.7174900600262777e-05,4.0,1.7174900600262777e-05,0.8640895602501429,1.995759141424081
19-95,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
6-33,2.0,1.7174900600262777e-05,7.0,1.7174900600262777e-05,1.1638003258341776,5.298317366548035
9-93,2.0,1.7174900600262777e-05,5.0,1.7174900600262777e-05,0.9835974905861605,4.110320942818293
7-74,2.0,1.7174900600262777e-05,15.0,1.7174900600262777e-05,1.5719760481881553,5.298317366548035
39-90,2.0,1.7174900600262777e-05,14.0,1.7174900600262777e-05,1.535025864188734,5.298317366548035
13-59,2.0,1.7174900600262777e-05,8.0,1.7174900600262777e-05,1.235315098604699,5.298317366548035
35-98,2.0,1.7174900600262777e-05,6.0,1.7174900600262777e-05,1.0812425794975815,5.298317366548035
23-69,2.0,1.7174900600262777e-05,4.0,1.7174900600262777e-05,0.8640895602501429,1.995759141424081
7-90,2.0,1.7174900600262777e-05,4.0,1.7174900600262777e-05,0.8640895602501429,1.995759141424081
31-111,2.0,1.7174900600262777e-05,9.0,1.7174900600262777e-05,1.2983955987450202,5.298317366548035
17-38,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
42-83,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
39-58,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
6-56,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
15-96,2.0,1.7174900600262777e-05,5.0,1.7174900600262777e-05,0.9835974905861605,4.110320942818293
41-73,2.0,1.7174900600262777e-05,7.0,1.7174900600262777e-05,1.1638003258341776,5.298317366548035
15-61,2.0,1.7174900600262777e-05,6.0,1.7174900600262777e-05,1.0812425794975815,5.298317366548035
9-62,2.0,1.7174900600262777e-05,10.0,1.7174900600262777e-05,1.3548230289407168,5.298317366548035
6-99,2.0,1.7174900600262777e-05,9.0,1.7174900600262777e-05,1.2983955987450202,5.298317366548035
37-96,2.0,1.7174900600262777e-05,13.0,1.7174900600262777e-05,1.4953362100565395,5.298317366548035
13-84,2.0,1.7174900600262777e-05,5.0,1.7174900600262777e-05,0.9835974905861605,4.110320942818293
21-99,2.0,1.7174900600262777e-05,11.0,1.7174900600262777e-05,1.405867848570435,5.298317366548035
15-59,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
15-58,2.0,1.7174900600262777e-05,1.0,1.7174900600262777e-05,0.12163848354103052,0.12969702013950224
15-50,2.0,1.7174900600262777e-05,3.0,1.7174900600262777e-05,0.7100170411430253,1.2379331202903607
19-51,2.0,1.7174900600262777e-05,2.0,1.7174900600262777e-05,0.49286402189558665,0.6789761099611417
13-88,2.0,1.7174900600262777e-05,4.0,1.7174900600262777e-05,0.8640895602501429,1.995759141424081
41-89,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
35-88,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
35-81,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
33-100,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
36-69,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
7-81,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
26-53,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
4-64,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
13-38,1.0,8.587450300131388e-06,10.0,8.587450300131388e-06,1.726048567295273,5.298317366548035
5-78,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
7-58,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
6-98,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
4-44,1.0,8.587450300131388e-06,11.0,8.587450300131388e-06,1.7770933869249914,5.298317366548035
6-57,1.0,8.587450300131388e-06,9.0,8.587450300131388e-06,1.6696211370995764,5.298317366548035
6-83,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
4-77,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
39-102,1.0,8.587450300131388e-06,7.0,8.587450300131388e-06,1.535025864188734,5.298317366548035
27-50,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
40-99,1.0,8.587450300131388e-06,9.0,8.587450300131388e-06,1.6696211370995764,5.298317366548035
55-96,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
9-46,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
6-89,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
6-87,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
37-83,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
37-85,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
33-110,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
6-49,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
9-98,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
33-58,1.0,8.587450300131388e-06,8.0,8.587450300131388e-06,1.6065406369592554,5.298317366548035
13-97,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
4-49,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
4-70,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
48-78,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
39-99,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
39-97,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
39-96,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
11-55,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
23-82,1.0,8.587450300131388e-06,15.0,8.587450300131388e-06,1.9432015865427117,5.298317366548035
5-54,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
5-50,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
11-100,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
11-59,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
29-108,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
13-57,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
6-40,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
33-65,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
33-69,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
6-100,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
32-68,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
6-91,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
7-48,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
23-59,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
5-60,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
5-69,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
9-53,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
9-55,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
9-59,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
17-54,1.0,8.587450300131388e-06,8.0,8.587450300131388e-06,1.6065406369592554,5.298317366548035
17-53,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
17-51,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
10-0,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
25-46,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
11-43,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
47-88,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
23-42,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
40-93,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
31-101,1.0,8.587450300131388e-06,10.0,8.587450300131388e-06,1.726048567295273,5.298317366548035
31-104,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
15-44,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
30-109,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
5-98,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
40-113,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
37-58,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
39-67,1.0,8.587450300131388e-06,14.0,8.587450300131388e-06,1.9062514025432902,5.298317366548035
39-60,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
39-61,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
13-40,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
19-81,1.0,8.587450300131388e-06,10.0,8.587450300131388e-06,1.726048567295273,5.298317366548035
17-91,1.0,8.587450300131388e-06,7.0,8.587450300131388e-06,1.535025864188734,5.298317366548035
17-95,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
6-39,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
27-83,1.0,8.587450300131388e-06,11.0,8.587450300131388e-06,1.7770933869249914,5.298317366548035
13-65,1.0,8.587450300131388e-06,15.0,8.587450300131388e-06,1.9432015865427117,5.298317366548035
25-52,1.0,8.587450300131388e-06,9.0,8.587450300131388e-06,1.6696211370995764,5.298317366548035
6-76,1.0,8.587450300131388e-06,8.0,8.587450300131388e-06,1.6065406369592554,5.298317366548035
38-101,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
32-74,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
32-76,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
11-85,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
4-52,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
7-51,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
37-76,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
9-88,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
5-70,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
38-61,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
6-102,1.0,8.587450300131388e-06,8.0,8.587450300131388e-06,1.6065406369592554,5.298317366548035
11-99,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
21-91,1.0,8.587450300131388e-06,9.0,8.587450300131388e-06,1.6696211370995764,5.298317366548035
43-84,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
23-81,1.0,8.587450300131388e-06,8.0,8.587450300131388e-06,1.6065406369592554,5.298317366548035
17-106,1.0,8.587450300131388e-06,4.0,8.587450300131388e-06,1.235315098604699,5.298317366548035
27-58,1.0,8.587450300131388e-06,6.0,8.587450300131388e-06,1.452468117852138,5.298317366548035
17-44,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
17-48,1.0,8.587450300131388e-06,10.0,8.587450300131388e-06,1.726048567295273,5.298317366548035
27-63,1.0,8.587450300131388e-06,7.0,8.587450300131388e-06,1.535025864188734,5.298317366548035
41-93,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
23-54,1.0,8.587450300131388e-06,7.0,8.587450300131388e-06,1.535025864188734,5.298317366548035
9-82,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
11-75,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
13-37,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
15-91,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
15-95,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
15-97,1.0,8.587450300131388e-06,7.0,8.587450300131388e-06,1.535025864188734,5.298317366548035
21-53,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
17-87,1.0,8.587450300131388e-06,9.0,8.587450300131388e-06,1.6696211370995764,5.298317366548035
19-57,1.0,8.587450300131388e-06,2.0,8.587450300131388e-06,0.8640895602501429,1.995759141424081
40-59,1.0,8.587450300131388e-06,1.0,8.587450300131388e-06,0.49286402189558665,0.6789761099611417
37-100,1.0,8.587450300131388e-06,3.0,8.587450300131388e-06,1.0812425794975815,5.298317366548035
13-89,1.0,8.587450300131388e-06,5.0,8.587450300131388e-06,1.3548230289407168,5.298317366548035
